STATEFP10	COUNTYFP10	VTDST10	GEOID10	VTDI10	NAME10	NAMELSAD10	LSAD10	MTFCC10	FUNCSTAT10	ALAND10	AWATER10	INTPTLAT10	INTPTLON10	OID_	PA_GEO_ID	PA_VOTE_ID	VAP	STATEFP1_1	COUNTYFP_1	VTDST10_1	GEOID10_1	VTDI10_1	NAME10_1	NAMELSAD_1	LSAD10_1	MTFCC10_1	FUNCSTAT_1	ALAND10_1	AWATER10_1	INTPTLAT_1	INTPTLON_1	LOGRECNO	POP100	PA_AGG	FRACTION	PRECINCT_C	US_HOUSE_D	PA_SEN_DIS	PA_HOUSE_D	MUNI_TYPE	MUNI_NAME	BICOUNTY_C	MCD_CODE	FIPS_CODE	VTD_CODE	GOVDV2010	GOVRV2010	STHDV2010	STHRV2010	STSDV2010	STSRV2010	USCDV2010	USCRV2010	USSDV2010	USSRV2010	GOVP2010	STHP2010	STSP2010	USCP2010	USSP2010	ATTDV2008	ATTRV2008	AUDDV2008	AUDRV2008	STHDV2008	STHRV2008	STSDV2008	STSRV2008	TREDV2008	TRERV2008	USCDV2008	USCRV2008	USPDV2008	USPRV2008	ATTP2008	AUDP2008	STHP2008	STSP2008	TREP2008	USCP2008	USPP2008	GOVDV2006	GOVRV2006	STHDV2006	STHRV2006	STSDV2006	STSRV2006	USCDV2006	USCRV2006	USSDV2006	USSRV2006	GOVP2006	STHP2006	STSP2006	USCP2006	USSP2006	ATTDV2004	ATTRV2004	AUDDV2004	AUDRV2004	STHDV2004	STHRV2004	STSDV2004	STSRV2004	TREDV2004	TRERV2004	USCDV2004	USCRV2004	USPDV2004	USPRV2004	USSDV2004	USSRV2004	ATTP2004	AUDP2004	STHP2004	STSP2004	TREP2004	USCP2004	USPP2004	USSP2004	GOVDV2002	GOVRV2002	STHDV2002	STHRV2002	STSDV2002	STSRV2002	USCDV2002	USCRV2002	GOVP2002	STHP2002	STSP2002	USCP2002	ATTDV2000	ATTRV2000	AUDDV2000	AUDRV2000	STHDV2000	STHRV2000	STSDV2000	STSRV2000	TREDV2000	TRERV2000	USCDV2000	USCRV2000	USPDV2000	USPRV2000	USSDV2000	USSRV2000	ATTP2000	AUDP2000	STHP2000	STSP2000	TREP2000	USCP2000	USPP2000	USSP2000	AV	TURNOUT08	NDV	NRV	cantuse	Z_obs	condition_obs	res_prob_treated	res_prob_adj	res_prob_control
"42"	"041"	"340"	"42041340"	"P"	"LOWER ALLEN ANNEX Voting District"	"LOWER ALLEN ANNEX Voting District"	"00"	"G5240"	"S"	182060	0	"+40.2173980"	"-076.9610130"	3251	3183	0	255	42	41	"340"	"42041340"	"P"	"LOWER ALLEN ANNEX Voting District"	"LOWER ALLEN ANNEX Voting District"	"0"	"G5240"	"S"	182060	0	40.2173995972	-76.961013794	240345	308	0	0.0	0	0	0	0	0		0	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1					
"42"	"041"	"196"	"42041196"	"P"	"LOWER ALLEN TWP PCT 01"	"LOWER ALLEN TWP PCT 01"	"00"	"G5240"	"S"	2162276	5584	"+40.2192115"	"-076.9477790"	3242	3184	3260	1404	42	41	"196"	"42041196"	"P"	"LOWER ALLEN TWP PCT 01"	"LOWER ALLEN TWP PCT 01"	"0"	"G5240"	"S"	2162276	5584	40.2192115784	-76.9477767944	238597	1693	1404	1.0	340	19	31	88	4	"LOWER ALLEN"	0	45	41	"340"	223.0	442.0	0.0	534.0	0.0	0.0	151.0	475.0	248.0	419.0	0.335338354111	0.0	0.0	0.241214051843	0.371814101934	246.0	720.0	431.0	500.0	359.0	619.0	282.0	714.0	420.0	528.0	297.0	697.0	422.0	580.0	0.25465837121	0.462943077087	0.367075651884	0.283132523298	0.443037986755	0.298792749643	0.421157687902	252.0	337.0	174.0	392.0	0.0	0.0	187.0	382.0	288.0	300.0	0.427843809128	0.307420492172	0.0	0.328646749258	0.489795923233	338.0	629.0	350.0	593.0	256.0	726.0	260.0	691.0	540.0	416.0	0.0	792.0	357.0	638.0	234.0	659.0	0.349534630775	0.371155887842	0.260692477226	0.2733964324	0.564853549004	0.0	0.358793973923	0.262038081884	239.0	431.0	155.0	526.0	0.0	0.0	0.0	544.0	0.356716424227	0.227606460452	0.0	0.0	247.0	641.0	424.0	472.0	198.0	693.0	329.0	587.0	254.0	630.0	301.0	584.0	357.0	560.0	351.0	545.0	0.278153151274	0.473214298487	0.222222223878	0.35917031765	0.287330329418	0.34011298418	0.389312982559	0.391741067171	0.393305033445	1002.0	394.091644287	607.90838623	0	0.0	"adjacent"	0.2276	0.661	0.1114
"42"	"041"	"350"	"42041350"	"A"	"LOWER ALLEN TWP PCT 02"	"LOWER ALLEN TWP PCT 02"	"00"	"G5240"	"N"	10901655	199304	"+40.1935547"	"-076.9310059"	3189	3185	3261	2422	42	41	"350"	"42041350"	"A"	"LOWER ALLEN TWP PCT 02"	"LOWER ALLEN TWP PCT 02"	"0"	"G5240"	"N"	10901655	199304	40.1935539246	-76.9310073852	240363	3063	2422	1.0	350	19	31	88	4	"LOWER ALLEN"	0	45	41	"350"	375.0	1028.0	0.0	1202.0	0.0	0.0	278.0	1060.0	429.0	978.0	0.267284393311	0.0	0.0	0.207772791386	0.304904043674	430.0	1344.0	697.0	1023.0	614.0	1188.0	470.0	1346.0	662.0	1084.0	483.0	1343.0	696.0	1118.0	0.242390081286	0.405232548714	0.340732514858	0.258810579777	0.379152357578	0.264512598515	0.383682459593	492.0	825.0	379.0	891.0	0.0	0.0	350.0	933.0	583.0	743.0	0.373576313257	0.298425197601	0.0	0.272798120975	0.439668178558	502.0	1138.0	525.0	1064.0	368.0	1228.0	388.0	1169.0	856.0	774.0	0.0	1336.0	567.0	1132.0	408.0	1138.0	0.306097567081	0.330396473408	0.230576440692	0.249197170138	0.525153398514	0.0	0.333725720644	0.263906866312	377.0	711.0	211.0	879.0	0.0	0.0	0.0	925.0	0.34650734067	0.193577975035	0.0	0.0	329.0	1074.0	654.0	769.0	270.0	1149.0	429.0	1010.0	362.0	1043.0	391.0	1018.0	491.0	962.0	447.0	963.0	0.234497502446	0.459592401981	0.190274834633	0.298123687506	0.257651239634	0.277501761913	0.337921530008	0.317021280527	0.350397735834	1814.0	635.621520996	1178.37854004	0	1.0	"treated"	0.2193	0.569	0.2117
"42"	"041"	"360"	"42041360"	"A"	"LOWER ALLEN TWP PCT 03"	"LOWER ALLEN TWP PCT 03"	"00"	"G5240"	"N"	7116197	149576	"+40.2203678"	"-076.9211043"	3190	3186	3262	5259	42	41	"360"	"42041360"	"A"	"LOWER ALLEN TWP PCT 03"	"LOWER ALLEN TWP PCT 03"	"0"	"G5240"	"N"	7116197	149576	40.2203674316	-76.9211044311	240522	5681	5259	1.0	360	19	31	88	4	"LOWER ALLEN"	0	45	41	"360"	220.0	428.0	0.0	515.0	0.0	0.0	168.0	446.0	256.0	394.0	0.339506179094	0.0	0.0	0.273615628481	0.393846154213	297.0	658.0	462.0	460.0	401.0	557.0	326.0	639.0	459.0	478.0	352.0	611.0	475.0	513.0	0.310994774103	0.501084625721	0.418580383062	0.337823837996	0.489861249924	0.365524411201	0.480769217014	330.0	342.0	233.0	420.0	0.0	0.0	238.0	411.0	369.0	306.0	0.491071432829	0.356814712286	0.0	0.366718024015	0.546666681767	350.0	594.0	374.0	548.0	279.0	667.0	288.0	635.0	528.0	415.0	0.0	731.0	396.0	571.0	283.0	621.0	0.370762705803	0.405639916658	0.294926017523	0.312025994062	0.559915184975	0.0	0.409513950348	0.313053101301	248.0	356.0	175.0	440.0	0.0	0.0	0.0	482.0	0.410596013069	0.284552842379	0.0	0.0	261.0	607.0	431.0	446.0	265.0	619.0	325.0	565.0	264.0	602.0	308.0	566.0	391.0	513.0	335.0	537.0	0.300691246986	0.491448104382	0.299773752689	0.36516854167	0.304849892855	0.352402746677	0.432522118092	0.384174317122	0.431745022535	988.0	426.564086914	561.435913086	0	0.0	"adjacent"	0.2257	0.6666	0.1077
"42"	"041"	"370"	"42041370"	"A"	"LOWER ALLEN TWP PCT 04"	"LOWER ALLEN TWP PCT 04"	"00"	"G5240"	"N"	681882	0	"+40.2331741"	"-076.9001313"	3191	3187	3263	1236	42	41	"370"	"42041370"	"A"	"LOWER ALLEN TWP PCT 04"	"LOWER ALLEN TWP PCT 04"	"0"	"G5240"	"N"	681882	0	40.2331733704	-76.9001312256	240672	1548	1236	1.0	370	19	31	88	4	"LOWER ALLEN"	0	45	41	"370"	214.0	392.0	0.0	484.0	0.0	0.0	166.0	415.0	238.0	365.0	0.353135317564	0.0	0.0	0.285714298487	0.39469319582	244.0	589.0	414.0	400.0	325.0	519.0	275.0	575.0	406.0	424.0	292.0	559.0	424.0	430.0	0.29291716218	0.50859951973	0.385071098804	0.323529422283	0.489156633615	0.343125730753	0.496487110853	300.0	338.0	215.0	416.0	0.0	0.0	213.0	408.0	324.0	323.0	0.470219433308	0.340728998184	0.0	0.342995166779	0.50077277422	308.0	507.0	324.0	461.0	249.0	573.0	255.0	549.0	463.0	349.0	0.0	658.0	354.0	486.0	238.0	559.0	0.377914100885	0.412738859653	0.302919715643	0.317164182663	0.570197045803	0.0	0.421428561211	0.298619836569	268.0	318.0	172.0	432.0	0.0	0.0	0.0	491.0	0.457337886095	0.284768223763	0.0	0.0	200.0	529.0	363.0	372.0	261.0	477.0	278.0	474.0	208.0	516.0	240.0	488.0	297.0	443.0	301.0	425.0	0.274348407984	0.4938775599	0.353658527136	0.369680851698	0.287292808294	0.329670339823	0.401351362467	0.414600551128	0.429759979248	854.0	367.015014648	486.984985352	0	0.0	"control"	0.2182	0.429	0.3528
"42"	"041"	"380"	"42041380"	"A"	"LOWER ALLEN TWP PCT 05"	"LOWER ALLEN TWP PCT 05"	"00"	"G5240"	"N"	3105524	169192	"+40.2234428"	"-076.8946721"	3192	3188	3264	2526	42	41	"380"	"42041380"	"A"	"LOWER ALLEN TWP PCT 05"	"LOWER ALLEN TWP PCT 05"	"0"	"G5240"	"N"	3105524	169192	40.2234420776	-76.8946685791	240708	3124	2526	1.0	380	19	31	88	4	"LOWER ALLEN"	0	45	41	"380"	496.0	1094.0	0.0	1333.0	0.0	0.0	361.0	1183.0	570.0	1019.0	0.311949700117	0.0	0.0	0.233808293939	0.358716160059	482.0	1501.0	853.0	1073.0	593.0	1405.0	529.0	1478.0	833.0	1126.0	572.0	1450.0	883.0	1150.0	0.243066057563	0.442886799574	0.296796798706	0.263577491045	0.425216943026	0.282888233662	0.434333503246	715.0	909.0	448.0	1141.0	0.0	0.0	451.0	1151.0	786.0	837.0	0.440270930529	0.281938314438	0.0	0.281523108482	0.484288364649	690.0	1275.0	705.0	1213.0	508.0	1389.0	475.0	1387.0	1125.0	836.0	0.0	1573.0	785.0	1250.0	548.0	1346.0	0.351145029068	0.367570400238	0.267791241407	0.255102038383	0.573686897755	0.0	0.385749399662	0.289334744215	614.0	803.0	312.0	1109.0	0.0	0.0	0.0	1192.0	0.433309823275	0.219563692808	0.0	0.0	417.0	1285.0	785.0	934.0	460.0	1258.0	551.0	1190.0	417.0	1264.0	432.0	1288.0	629.0	1117.0	589.0	1123.0	0.245005875826	0.456660836935	0.267753213644	0.316484779119	0.24806663394	0.251162797213	0.360251992941	0.344042062759	0.392939597368	2033.0	798.846191406	1234.15380859	0	0.0	"control"	0.23	0.5018	0.2682
"42"	"041"	"390"	"42041390"	"P"	"LOWER ALLEN TWP PCT 06"	"LOWER ALLEN TWP PCT 06"	"00"	"G5240"	"S"	2080260	0	"+40.2132693"	"-076.9705528"	3252	3189	3265	2263	42	41	"390"	"42041390"	"P"	"LOWER ALLEN TWP PCT 06"	"LOWER ALLEN TWP PCT 06"	"0"	"G5240"	"S"	2080260	0	40.21326828	-76.9705505371	240788	2563	2263	1.0	390	19	31	88	4	"LOWER ALLEN"	0	45	41	"390"	307.0	742.0	0.0	843.0	0.0	0.0	255.0	738.0	368.0	668.0	0.292659670115	0.0	0.0	0.256797581911	0.35521236062	343.0	1055.0	581.0	767.0	496.0	893.0	395.0	1007.0	563.0	810.0	421.0	979.0	589.0	824.0	0.245350494981	0.431008905172	0.357091426849	0.281740367413	0.410050988197	0.300714284182	0.416843593121	450.0	576.0	319.0	697.0	0.0	0.0	335.0	682.0	477.0	547.0	0.438596487045	0.313976377249	0.0	0.329400211573	0.4658203125	458.0	886.0	452.0	860.0	345.0	984.0	317.0	992.0	680.0	659.0	0.0	1092.0	492.0	883.0	315.0	933.0	0.340773820877	0.344512194395	0.2595936656	0.242169588804	0.507841646671	0.0	0.357818186283	0.252403855324	271.0	534.0	169.0	648.0	0.0	0.0	0.0	679.0	0.336645960808	0.206854343414	0.0	0.0	266.0	802.0	464.0	619.0	241.0	826.0	347.0	735.0	290.0	766.0	306.0	761.0	383.0	711.0	350.0	722.0	0.249063670635	0.42843952775	0.225866913795	0.320702403784	0.274621218443	0.286785393953	0.350091397762	0.326492547989	0.373760968447	1413.0	528.124267578	884.875732422	0	0.0	"adjacent"	0.2243	0.654	0.1217
"42"	"041"	"400"	"42041400"	"A"	"LOWER FRANKFORD TWP Voting District"	"LOWER FRANKFORD TWP Voting District"	"00"	"G5240"	"N"	38021985	821727	"+40.2405426"	"-077.2892935"	3193	3190	3266	1343	42	41	"400"	"42041400"	"A"	"LOWER FRANKFORD TWP Voting District"	"LOWER FRANKFORD TWP Voting District"	"0"	"G5240"	"N"	38021985	821727	40.2405433655	-77.2892913818	240852	1732	1343	1.0	400	9	31	199	4	"LOWER FRANKFORD"	0	50	41	"400"	113.0	390.0	117.0	384.0	0.0	0.0	128.0	370.0	133.0	371.0	0.224652081728	0.233532935381	0.0	0.257028102875	0.263888895512	159.0	499.0	258.0	369.0	206.0	469.0	180.0	487.0	247.0	396.0	246.0	420.0	236.0	440.0	0.24164134264	0.411483258009	0.305185198784	0.269865065813	0.384136855602	0.369369357824	0.349112421274	192.0	313.0	215.0	274.0	0.0	0.0	206.0	284.0	224.0	279.0	0.380198031664	0.439672797918	0.0	0.420408159494	0.44532802701	196.0	454.0	224.0	404.0	233.0	419.0	154.0	467.0	369.0	280.0	194.0	452.0	207.0	472.0	180.0	439.0	0.301538467407	0.356687903404	0.357361972332	0.247987121344	0.568567037582	0.300309598446	0.304860085249	0.290791600943	136.0	272.0	154.0	262.0	0.0	0.0	138.0	280.0	0.333333343267	0.370192319155	0.0	0.330143541098	140.0	382.0	251.0	269.0	207.0	339.0	200.0	344.0	159.0	365.0	171.0	351.0	194.0	345.0	163.0	362.0	0.268199235201	0.482692301273	0.379120886326	0.367647051811	0.303435117006	0.327586203814	0.35992577672	0.310476183891	0.34791430831	676.0	235.190078735	440.809936523	1					
"42"	"041"	"410"	"42041410"	"A"	"LOWER MIFFLIN TWP Voting District"	"LOWER MIFFLIN TWP Voting District"	"00"	"G5240"	"N"	61558051	356155	"+40.2483589"	"-077.4310753"	3194	3191	3267	1379	42	41	"410"	"42041410"	"A"	"LOWER MIFFLIN TWP Voting District"	"LOWER MIFFLIN TWP Voting District"	"0"	"G5240"	"N"	61558051	356155	40.2483596802	-77.4310760498	240969	1783	1379	1.0	410	9	31	199	4	"LOWER MIFFLIN"	0	55	41	"410"	84.0	371.0	99.0	352.0	0.0	0.0	100.0	350.0	102.0	353.0	0.184615388513	0.219512194395	0.0	0.222222223878	0.224175825715	149.0	499.0	240.0	375.0	182.0	482.0	174.0	479.0	229.0	410.0	209.0	446.0	226.0	437.0	0.229938268661	0.390243887901	0.274096399546	0.266462475061	0.358372449875	0.319083958864	0.340874820948	172.0	314.0	178.0	299.0	0.0	0.0	170.0	304.0	194.0	294.0	0.35390946269	0.373165607452	0.0	0.358649790287	0.397540986538	203.0	475.0	209.0	458.0	231.0	454.0	151.0	497.0	356.0	331.0	163.0	507.0	174.0	542.0	164.0	466.0	0.299410015345	0.313343316317	0.337226271629	0.233024686575	0.518195033073	0.243283584714	0.243016764522	0.260317474604	119.0	258.0	130.0	252.0	0.0	0.0	125.0	258.0	0.315649867058	0.340314149857	0.0	0.326370745897	119.0	363.0	206.0	280.0	146.0	349.0	151.0	339.0	137.0	345.0	150.0	340.0	141.0	359.0	135.0	354.0	0.24688796699	0.423868298531	0.294949501753	0.308163255453	0.284232378006	0.306122452021	0.282000005245	0.276073634624	0.316457986832	663.0	209.811645508	453.188354492	0	0.0	"adjacent"	0.2311	0.5136	0.2553
"42"	"041"	"420"	"42041420"	"A"	"MECHANICSBURG WD 01"	"MECHANICSBURG WD 01"	"00"	"G5240"	"N"	327348	0	"+40.2088834"	"-077.0080657"	3195	3192	3268	815	42	41	"420"	"42041420"	"A"	"MECHANICSBURG WD 01"	"MECHANICSBURG WD 01"	"0"	"G5240"	"N"	327348	0	40.2088851929	-77.00806427	241143	1018	815	1.0	420	19	31	88	6	"MECHANICSBURG"	0	60	41	"420"	124.0	195.0	0.0	246.0	0.0	0.0	100.0	199.0	134.0	186.0	0.38871473074	0.0	0.0	0.334448158741	0.418749988079	176.0	289.0	256.0	190.0	245.0	247.0	196.0	297.0	245.0	211.0	204.0	289.0	261.0	229.0	0.378494620323	0.573991060257	0.497967481613	0.397565931082	0.537280678749	0.413793116808	0.532653033733	160.0	181.0	104.0	219.0	0.0	0.0	126.0	201.0	179.0	165.0	0.469208210707	0.321981430054	0.0	0.385321110487	0.520348846912	182.0	269.0	196.0	231.0	145.0	304.0	143.0	280.0	267.0	179.0	0.0	318.0	210.0	276.0	132.0	285.0	0.403547674418	0.459016382694	0.322939872742	0.338061451912	0.598654687405	0.0	0.432098776102	0.31654676795	126.0	152.0	85.0	207.0	0.0	0.0	0.0	213.0	0.45323741436	0.291095882654	0.0	0.0	118.0	279.0	204.0	194.0	93.0	311.0	152.0	263.0	112.0	276.0	117.0	301.0	175.0	237.0	136.0	261.0	0.297229230404	0.512562811375	0.230198025703	0.366265058517	0.288659781218	0.279904305935	0.424757272005	0.342569261789	0.463792741299	490.0	227.25843811	262.741546631	0	1.0	"treated"	0.2243	0.5158	0.2599
"42"	"041"	"430"	"42041430"	"P"	"MECHANICSBURG WD 02 PCT 01"	"MECHANICSBURG WD 02 PCT 01"	"00"	"G5240"	"S"	1106534	0	"+40.2083485"	"-076.9995118"	3253	3193	3269	1337	42	41	"430"	"42041430"	"P"	"MECHANICSBURG WD 02 PCT 01"	"MECHANICSBURG WD 02 PCT 01"	"0"	"G5240"	"S"	1106534	0	40.2083473206	-76.9995117188	241211	1710	1337	1.0	430	19	31	88	6	"MECHANICSBURG"	0	60	41	"430"	190.0	428.0	0.0	522.0	0.0	0.0	145.0	444.0	215.0	408.0	0.307443380356	0.0	0.0	0.246179968119	0.345104336739	215.0	597.0	371.0	406.0	299.0	519.0	250.0	580.0	336.0	456.0	257.0	575.0	371.0	476.0	0.264778316021	0.477477490902	0.365525662899	0.301204830408	0.424242436886	0.308894217014	0.438016533852	273.0	382.0	171.0	457.0	0.0	0.0	225.0	420.0	325.0	331.0	0.416793882847	0.272293001413	0.0	0.348837196827	0.49542683363	299.0	521.0	310.0	487.0	206.0	629.0	211.0	597.0	441.0	372.0	0.0	662.0	323.0	535.0	201.0	563.0	0.364634156227	0.388958603144	0.246706590056	0.261138617992	0.542435407639	0.0	0.37645688653	0.263089001179	224.0	342.0	133.0	448.0	0.0	0.0	0.0	451.0	0.395759731531	0.228915661573	0.0	0.0	201.0	526.0	353.0	379.0	171.0	565.0	263.0	485.0	205.0	504.0	218.0	536.0	287.0	457.0	256.0	472.0	0.276478677988	0.482240438461	0.232336953282	0.351604282856	0.28913962841	0.289124667645	0.385752677917	0.351648360491	0.392681330442	847.0	332.601074219	514.398925781	0	1.0	"treated"	0.2297	0.5024	0.2679
"42"	"041"	"440"	"42041440"	"P"	"MECHANICSBURG WD 02 PCT 02"	"MECHANICSBURG WD 02 PCT 02"	"00"	"G5240"	"S"	1496661	0	"+40.2103873"	"-076.9893768"	3254	3194	3270	1477	42	41	"440"	"42041440"	"P"	"MECHANICSBURG WD 02 PCT 02"	"MECHANICSBURG WD 02 PCT 02"	"0"	"G5240"	"S"	1496661	0	40.2103881836	-76.9893798828	241294	1752	1477	1.0	440	19	31	88	6	"MECHANICSBURG"	0	60	41	"440"	257.0	648.0	0.0	740.0	0.0	0.0	194.0	668.0	292.0	616.0	0.283977895975	0.0	0.0	0.22505800426	0.321585893631	264.0	813.0	455.0	599.0	373.0	690.0	282.0	796.0	425.0	630.0	303.0	791.0	429.0	667.0	0.245125353336	0.431688815355	0.350893706083	0.261595547199	0.402843594551	0.276965260506	0.391423344612	422.0	524.0	230.0	700.0	0.0	0.0	302.0	634.0	463.0	484.0	0.446088790894	0.247311830521	0.0	0.322649568319	0.488912343979	407.0	764.0	446.0	701.0	265.0	917.0	307.0	844.0	669.0	509.0	0.0	973.0	430.0	775.0	325.0	764.0	0.347566187382	0.388840466738	0.224196270108	0.266724586487	0.567911744118	0.0	0.356846481562	0.298438936472	335.0	553.0	184.0	709.0	0.0	0.0	0.0	727.0	0.37725225091	0.206047028303	0.0	0.0	306.0	776.0	548.0	534.0	219.0	865.0	387.0	716.0	321.0	737.0	282.0	828.0	419.0	682.0	391.0	693.0	0.282809615135	0.506469488144	0.202029526234	0.350861281157	0.303402632475	0.254054039717	0.380563110113	0.360701113939	0.382403820753	1096.0	419.114593506	676.885437012	0	0.0	"adjacent"	0.2242	0.5717	0.2041
"42"	"041"	"450"	"42041450"	"P"	"MECHANICSBURG WD 03"	"MECHANICSBURG WD 03"	"00"	"G5240"	"S"	828481	1881	"+40.2193997"	"-077.0086267"	3255	3195	3271	1226	42	41	"450"	"42041450"	"P"	"MECHANICSBURG WD 03"	"MECHANICSBURG WD 03"	"0"	"G5240"	"S"	828481	1881	40.2193984985	-77.0086288452	241350	1553	1226	1.0	450	19	31	88	6	"MECHANICSBURG"	0	60	41	"450"	160.0	347.0	0.0	414.0	0.0	0.0	128.0	365.0	196.0	310.0	0.315581858158	0.0	0.0	0.259634882212	0.38735178113	265.0	504.0	413.0	327.0	354.0	427.0	312.0	476.0	394.0	360.0	295.0	496.0	392.0	393.0	0.344603389502	0.558108091354	0.453265041113	0.395939081907	0.522546410561	0.372945636511	0.499363064766	260.0	309.0	148.0	404.0	0.0	0.0	188.0	369.0	286.0	288.0	0.456941992044	0.26811593771	0.0	0.337522447109	0.49825784564	284.0	528.0	327.0	463.0	221.0	598.0	231.0	559.0	490.0	312.0	0.0	660.0	336.0	516.0	224.0	534.0	0.349753707647	0.41392403841	0.26984128356	0.292405068874	0.610972583294	0.0	0.394366204739	0.295514523983	218.0	332.0	123.0	432.0	0.0	0.0	0.0	439.0	0.396363645792	0.221621617675	0.0	0.0	193.0	525.0	331.0	388.0	153.0	568.0	254.0	474.0	206.0	484.0	192.0	540.0	289.0	448.0	240.0	473.0	0.26880222559	0.460361599922	0.212205275893	0.348901093006	0.298550724983	0.26229506731	0.392130255699	0.336605876684	0.434406578541	785.0	341.009155273	443.990844727	0	0.0	"adjacent"	0.2322	0.5695	0.1983
"42"	"041"	"460"	"42041460"	"P"	"MECHANICSBURG WD 04"	"MECHANICSBURG WD 04"	"00"	"G5240"	"S"	1594802	2597	"+40.2135965"	"-077.0209112"	3256	3196	3272	1034	42	41	"460"	"42041460"	"P"	"MECHANICSBURG WD 04"	"MECHANICSBURG WD 04"	"0"	"G5240"	"S"	1594802	2597	40.213596344	-77.0209121704	241412	1309	1034	1.0	460	19	31	88	6	"MECHANICSBURG"	0	60	41	"460"	100.0	210.0	0.0	251.0	0.0	0.0	80.0	211.0	121.0	190.0	0.322580635548	0.0	0.0	0.274914085865	0.389067530632	184.0	320.0	279.0	196.0	241.0	265.0	203.0	309.0	251.0	232.0	213.0	300.0	260.0	250.0	0.365079373121	0.587368428707	0.476284593344	0.396484375	0.519668757916	0.415204674006	0.509803950787	160.0	211.0	122.0	227.0	0.0	0.0	145.0	209.0	198.0	169.0	0.431266844273	0.349570214748	0.0	0.409604519606	0.539509534836	165.0	293.0	185.0	260.0	130.0	328.0	138.0	311.0	259.0	196.0	0.0	350.0	193.0	293.0	130.0	290.0	0.360262006521	0.415730327368	0.283842802048	0.307349652052	0.569230794907	0.0	0.397119343281	0.309523820877	113.0	173.0	67.0	225.0	0.0	0.0	0.0	236.0	0.395104885101	0.229452058673	0.0	0.0	116.0	266.0	174.0	202.0	95.0	297.0	149.0	248.0	115.0	254.0	110.0	286.0	151.0	240.0	129.0	254.0	0.303664922714	0.462765961885	0.242346942425	0.375314861536	0.311653107405	0.277777791023	0.386189252138	0.33681461215	0.439708560705	510.0	224.251373291	285.748626709	0	0.0	"adjacent"	0.2246	0.5108	0.2646
"42"	"041"	"470"	"42041470"	"A"	"MECHANICSBURG WD 05"	"MECHANICSBURG WD 05"	"00"	"G5240"	"N"	889337	0	"+40.2067184"	"-077.0154054"	3196	3197	3273	1247	42	41	"470"	"42041470"	"A"	"MECHANICSBURG WD 05"	"MECHANICSBURG WD 05"	"0"	"G5240"	"N"	889337	0	40.2067184448	-77.0154037476	241489	1639	1247	1.0	470	19	31	88	6	"MECHANICSBURG"	0	60	41	"470"	200.0	363.0	0.0	435.0	0.0	0.0	162.0	378.0	222.0	338.0	0.355239778757	0.0	0.0	0.300000011921	0.396428585052	245.0	537.0	375.0	382.0	316.0	473.0	269.0	533.0	367.0	402.0	272.0	530.0	371.0	431.0	0.313299238682	0.495376497507	0.400506973267	0.335411459208	0.477243185043	0.339152127504	0.462593525648	271.0	330.0	171.0	411.0	0.0	0.0	200.0	379.0	320.0	285.0	0.450915127993	0.2938144207	0.0	0.345423132181	0.528925597668	290.0	512.0	331.0	455.0	219.0	617.0	244.0	558.0	474.0	332.0	0.0	644.0	331.0	510.0	231.0	521.0	0.361596018076	0.421119600534	0.261961728334	0.304239392281	0.588089346886	0.0	0.3935790658	0.307180851698	198.0	303.0	128.0	394.0	0.0	0.0	0.0	406.0	0.39520958066	0.245210722089	0.0	0.0	191.0	490.0	356.0	331.0	159.0	516.0	275.0	441.0	194.0	463.0	197.0	517.0	269.0	437.0	252.0	439.0	0.280469894409	0.518195033073	0.235555559397	0.384078204632	0.295281589031	0.275910377502	0.381019830704	0.364688843489	0.427045106888	802.0	342.49017334	459.50982666	0	1.0	"treated"	0.2277	0.5636	0.2087
