leg_state	leg_chamber	leg_party	leg_gender	leg_latino	leg_native	leg_arab	leg_asian	leg_white	leg_black	leg_nonblackminority	treat_out	outcitiesisausedoutcity	code_some_response_given	totalpop	whitepop	blackpop	nativepop	asianpop	islanderp	otherrace	hispanicp	totalhouses	urbanhouses	ruralhousing	medianhhincom	black_medianhh	latino_medianhh	white_medianhh	blackpercent	statessquireindex	blackvotingpe	nonblackvotin	district_overallturnout	census_district_blackpercent	demvotepercent	nonblacknonwhite	urbanpercent	leg_senator	keepthis	leg_democrat	south	chamber	dist_from_dist_to_out	helpful
"VA"	"U"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	18.193	173794	5288	707	626	36	265	1214	82062	19304	62758	2.7167	1.4847	8861	1.5205	0.029066123	0.131	0.0	0.0	0.0	0.029066125	1.0	0.0	0.23523678	1.0	1.0	1.0	1.0	"U"	3.4710257	0.0
"VA"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	7.4844	42476	4245	329	15453	134	967	11240	25702	25702	0	7.169	2.5093	15346	3.7279	0.056717973	0.131	0.0	0.0	0.0	0.056717973	0.5879591	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.486136	0.0
"VA"	"U"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	18.1642	122181	20758	986	19915	353	1681	15768	62206	59388	2818	8.3484	2.7655	20079	4.0427	0.11427974	0.131	0.0	0.0	0.0	0.11427974	0.50976074	0.0	0.9546989	1.0	1.0	1.0	1.0	"U"	1.4832155	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.3241	52283	5028	360	9848	93	550	5079	24539	22553	1986	9.0436	3.2379	21472	4.1512	0.068650074	0.131	0.0	0.0	0.0	0.068650074	0.36517474	0.0	0.9190676	0.0	1.0	0.0	1.0	"L"	1.5486304	1.0
"VA"	"U"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	18.0042	172428	4485	869	639	73	210	1338	82597	29719	52878	2.8817	1.14	16174	1.6486	0.024910856	0.131	0.0	0.0	0.0	0.024910854	0.0	0.0	0.35980725	1.0	1.0	0.0	1.0	"U"	3.8988454	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.2407	46142	11055	462	8112	190	814	5632	23565	22193	1372	8.1312	2.3325	21889	3.9445	0.15267861	0.131	0.0	0.0	0.0	0.15267861	0.43349358	0.0	0.941778	0.0	1.0	0.0	1.0	"L"	1.4530771	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	7.3291	46468	10022	416	8458	185	716	7026	27822	27822	0	7.6478	2.8442	18886	3.9675	0.13674258	0.131	0.0	0.0	0.0	0.13674258	0.56225586	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4433157	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	7.4478	40208	16375	475	5174	122	763	11361	28748	28748	0	6.0614	1.9525	13979	4.2626	0.2198636	0.131	0.0	0.0	0.0	0.21986358	0.5428833	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4174637	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	7.3399	45869	5289	382	7209	98	995	13557	34073	34073	0	6.4281	2.3161	17079	4.6852	0.0720582	0.131	0.0	0.0	0.0	0.0720582	0.6670866	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.5069351	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	7.424	53933	4575	392	6704	120	977	7539	36352	36352	0	7.0936	2.4223	22921	5.3124	0.06162446	0.131	0.0	0.0	0.0	0.06162446	0.6238486	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.5073415	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	7.549	20662	14396	389	6945	118	1457	31523	26109	26109	0	4.6405	1.8524	11389	4.033	0.19070075	0.131	0.0	0.0	0.0	0.19070075	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4859142	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.4602	48690	9297	579	2939	121	582	12394	24568	24536	32	5.9936	2.0073	13420	2.6548	0.124621324	0.131	0.0	0.0	0.0	0.124621324	0.37570056	0.0	0.9986975	0.0	1.0	0.0	1.0	"L"	1.54985	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	7.2371	46391	13540	539	3956	181	628	7136	25256	25256	0	6.7112	2.3334	16893	3.2021	0.18709153	0.131	0.0	0.0	0.0	0.18709151	0.49133527	0.0	1.0	0.0	1.0	0.0	1.0	"L"	1.4580542	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	1	7.4167	42628	17975	711	3428	184	594	8647	24637	23960	677	5.8892	1.986	14976	2.6559	0.24235846	0.131	0.0	0.0	0.0	0.24235846	0.5204614	0.0	0.972521	0.0	1.0	1.0	1.0	"L"	1.3995496	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	7.4219	47939	3187	305	12521	91	723	9453	29148	29148	0	7.5905	2.8546	17815	4.4726	0.042940486	0.131	0.0	0.0	0.0	0.042940486	0.6144216	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.5423115	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.2778	58388	10053	602	1140	79	278	2238	25923	17174	8749	5.7441	1.9962	16773	2.3214	0.13813241	0.131	0.0	0.0	0.0	0.13813241	0.0	0.0	0.66250056	0.0	1.0	0.0	1.0	"L"	1.2877496	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.0453	60974	7272	435	741	21	166	844	26009	15160	10849	5.9028	1.749	20493	2.6233	0.10321775	0.131	0.0	0.0	0.0	0.10321775	0.24229959	0.0	0.58287513	0.0	1.0	0.0	1.0	"L"	0.7679251	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.0857	56591	11267	383	1491	28	146	951	28819	10276	18543	5.5192	1.7538	19144	3.021	0.1590104	0.131	0.0	0.0	0.0	0.1590104	0.30256307	0.0	0.35657033	0.0	1.0	0.0	1.0	"L"	0.8671393	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	7.2111	51738	13412	330	4104	72	363	2092	29539	27009	2530	3.6641	1.3025	12200	2.5616	0.18599106	0.131	0.0	0.0	0.0	0.18599105		0.0	0.9143505	0.0	1.0	1.0	1.0	"L"	1.7583447	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.0773	61920	6029	320	993	33	162	1316	27980	9775	18205	5.1829	1.5838	15763	2.6508	0.08518785	0.131	0.0	0.0	0.0	0.08518785	0.32712898	0.0	0.34935668	0.0	1.0	0.0	1.0	"L"	1.727859	1.0
"VA"	"L"	"I"	"M"	0	0	0	0	1	0	0	1	0	0	7.1425	49154	20282	419	290	30	153	1097	32291	552	31739	3.583	1.316	11546	2.0398	0.2839622	0.131	0.0	0.0	0.0	0.2839622		0.0	0.017094547	0.0	1.0	0.0	1.0	"L"	1.363475	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.0289	42661	25894	328	318	38	114	936	29691	5689	24002	3	1.219	12267	1.7497	0.36839336	0.131	0.0	0.0	0.0	0.36839336	0.0	0.0	0.19160688	0.0	1.0	0.0	1.0	"L"	1.5755188	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.052	43289	25553	329	243	21	114	971	33905	5918	27987	3.2194	1.3233	8887	1.9545	0.36235112	0.131	0.0	0.0	0.0	0.36235112	0.0	0.0	0.17454652	0.0	1.0	0.0	1.0	"L"	1.416195	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.2716	50522	17103	620	1222	124	250	2875	26269	17346	8923	4.7442	1.6245	14401	2.2774	0.2352027	0.131	0.0	0.0	0.0	0.2352027	0.0	0.0	0.660322	0.0	1.0	0.0	1.0	"L"	1.0342802	1.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	1	7.0591	26993	41536	395	491	71	162	943	29610	20596	9014	3.5583	1.4403	12185	2.1993	0.58840364	0.131	0.0	0.0	0.0	0.58840364	1.0	0.0	0.6955759	0.0	1.0	1.0	1.0	"L"	1.2330098	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	7.2277	52458	16815	448	1190	62	174	1130	28616	16076	12540	4.505	1.4507	15249	2.3721	0.23264664	0.131	0.0	0.0	0.0	0.23264663	0.52038616	0.0	0.5617836	0.0	1.0	1.0	1.0	"L"	1.2385467	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.0684	61300	6488	275	1531	20	166	904	24523	15467	9056	7.2194	2.0582	29492	3.1246	0.091788806	0.131	0.0	0.0	0.0	0.091788806		0.0	0.630714	0.0	1.0	0.0	1.0	"L"	1.0528674	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.0994	58798	8172	425	1777	72	206	1544	27231	21684	5547	5.7438	2.0072	19399	2.6284	0.11510832	0.131	0.0	0.0	0.0	0.11510832	0.0	0.0	0.79629827	0.0	1.0	0.0	1.0	"L"	1.0827688	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.1563	51332	4024	367	10178	97	517	5048	25561	25547	14	8.7739	3.3505	20562	3.9799	0.056230176	0.131	0.0	0.0	0.0	0.056230176	0.47297296	0.0	0.9994523	0.0	1.0	0.0	1.0	"L"	1.6272786	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.1496	59382	8133	392	1765	86	294	1444	30496	30106	390	5.4171	1.8439	21271	3.4692	0.113754615	0.131	0.0	0.0	0.0	0.113754615		0.0	0.98721147	0.0	1.0	0.0	1.0	"L"	0.946313	1.0
"VA"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	7.0935	21884	43317	542	1259	55	394	3484	32204	32204	0	3.1073	1.4487	10936	2.4112	0.61065763	0.131	0.0	0.0	0.0	0.61065763	0.7706169	0.0	1.0	0.0	1.0	1.0	1.0	"L"	0.9524379	1.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	1	7.1578	22631	43395	564	858	53	370	3707	30320	29348	972	3.1644	1.415	11211	2.0476	0.60626173	0.131	0.0	0.0	0.0	0.60626173		0.0	0.967942	0.0	1.0	1.0	1.0	"L"	0.943428	0.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	0	7.0589	25024	42309	453	1348	84	358	1013	31843	31843	0	2.8493	1.2372	12614	2.8573	0.599371	0.131	0.0	0.0	0.0	0.599371		0.0	1.0	0.0	1.0	1.0	1.0	"L"	0.9011359	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.1777	59255	5703	301	4409	51	334	1724	30828	30282	546	5.8117	2.3771	19560	3.3695	0.07945442	0.131	0.0	0.0	0.0	0.07945442	0.0	0.0	0.98228884	0.0	1.0	0.0	1.0	"L"	0.88680494	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.2824	55133	10340	487	3720	61	463	2620	32868	32868	0	4.6351	1.9167	15399	2.9853	0.14198616	0.131	0.0	0.0	0.0	0.14198616	0.37618905	0.0	1.0	0.0	1.0	0.0	1.0	"L"	0.90129966	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	7.2043	23501	45027	1155	755	65	276	1264	30405	26600	3805	3.6656	1.6614	9888	2.2797	0.6250017	0.131	0.0	0.0	0.0	0.6250017	0.7629682	0.0	0.8748561	0.0	1.0	1.0	1.0	"L"	0.9392541	0.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	1	7.0311	28978	39920	229	272	32	116	764	27251	6765	20486	3.0569	1.2031	11971	1.9901	0.5677632	0.131	0.0	0.0	0.0	0.5677632	0.0	0.0	0.24824777	0.0	1.0	1.0	1.0	"L"	1.3815584	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.2903	52903	16929	522	1135	74	150	1190	26958	19663	7295	5.3039	1.6399	17998	2.4894	0.23221266	0.131	0.0	0.0	0.0	0.23221266	0.0	0.0	0.7293939	0.0	1.0	0.0	1.0	"L"	1.4580463	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	0	1	0	1	0	1	7.2393	27404	42178	550	820	67	213	1161	27974	26626	1348	3.4689	1.3308	11553	1.931	0.5826254	0.131	0.0	0.0	0.0	0.5826254	1.0	0.0	0.9518124	0.0	1.0	1.0	1.0	"L"	1.4825674	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.2164	55912	11114	558	2344	101	203	1932	25482	23550	1932	5.9818	1.9061	17669	2.5277	0.15401031	0.131	0.0	0.0	0.0	0.15401031	0.0	0.0	0.92418176	0.0	1.0	0.0	1.0	"L"	1.5692229	0.0
"VA"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	1	7.1659	27448	41363	650	716	115	203	1164	29813	29813	0	3.0879	1.2496	13895	2.3571	0.5772199	0.131	0.0	0.0	0.0	0.5772199	0.68641007	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4444292	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	7.4229	54582	12738	776	2126	171	307	3529	24544	19660	4884	5.0417	1.46	17253	2.2232	0.1716041	0.131	0.0	0.0	0.0	0.1716041	0.0	0.0	0.80101043	0.0	1.0	0.0	1.0	"L"	1.5796506	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	7.3042	62130	5893	484	1566	119	267	2583	33442	33442	0	5.1104	1.6253	18311	3.5921	0.08067961	0.131	0.0	0.0	0.0	0.08067961	0.36771017	0.0	1.0	0.0	1.0	0.0	1.0	"L"	1.5120596	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.4615	49135	15125	718	5059	190	440	3948	25097	24954	143	4.9895	1.5462	14004	2.1246	0.20270723	0.131	0.0	0.0	0.0	0.20270723	0.0	0.0	0.99430203	0.0	1.0	0.0	1.0	"L"	1.5532134	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.4115	43563	6510	434	10710	95	911	11892	24788	24782	6	7.6797	2.5222	14625	3.6299	0.08783647	0.131	0.0	0.0	0.0	0.08783647	0.4607293	0.0	0.99975795	0.0	1.0	0.0	1.0	"L"	1.6446774	0.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.2281	58410	8516	685	1528	131	287	2724	24279	13251	11028	6.1958	2.1032	18408	2.4759	0.11781797	0.131	0.0	0.0	0.0	0.11781796	0.0	0.0	0.5457803	0.0	1.0	0.0	1.0	"L"	1.4395765	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	0	1	0	0	0	1	7.3374	26446	41817	565	1869	106	296	2275	27488	27488	0	3.1612	1.2071	10524	1.9116	0.5699158	0.131	0.0	0.0	0.0	0.5699158	0.6683382	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.4648011	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	7.2956	56049	11830	630	1772	138	267	2270	25474	24602	872	5.0935	2.028	18485	2.6204	0.16215251	0.131	0.0	0.0	0.0	0.16215253		0.0	0.965769	0.0	1.0	0.0	1.0	"L"	1.2542022	0.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	0	0	1	7.2058	23987	43163	814	1530	147	330	2087	29075	29075	0	3.4061	1.4132	13217	2.2098	0.59900355	0.131	0.0	0.0	0.0	0.59900355	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.2975094	1.0
"VA"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	1	7.1822	41617	22349	720	2572	178	443	3943	29570	29509	61	4.0977	1.5007	12182	2.4191	0.31117207	0.131	0.0	0.0	0.0	0.31117207	0.5418927	0.0	0.9979371	0.0	1.0	1.0	1.0	"L"	1.169781	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	1	7.3668	47905	18251	717	2458	211	430	3696	27946	27946	0	4.3343	1.575	12185	2.361	0.24774665	0.131	0.0	0.0	0.0	0.24774665	0.32271636	0.0	1.0	0.0	1.0	0.0	1.0	"L"	1.2191957	1.0
"VA"	"L"	"D"	"F"	0	0	0	0	0	1	0	1	0	1	7.2284	24882	43509	705	1153	80	291	1664	29894	29894	0	3.0776	1.3083	12239	2.0335	0.60191745	0.131	0.0	0.0	0.0	0.60191745	1.0	0.0	1.0	0.0	1.0	1.0	1.0	"L"	1.3059126	1.0
"VA"	"L"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	7.1034	54778	10890	585	2367	119	235	2060	26896	20275	6621	5.5152	1.8282	14222	2.7263	0.15330687	0.131	0.0	0.0	0.0	0.15330687	0.0	0.0	0.7538296	0.0	1.0	0.0	1.0	"L"	1.0773253	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.217	55721	13951	1037	481	32	199	749	27885	4786	23099	5.0512	1.5335	15103	2.3502	0.19330747	0.131	0.0	0.0	0.0	0.19330747	0.0	0.0	0.1716335	0.0	1.0	0.0	1.0	"L"	0.7221735	1.0
"VA"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	1	7.1338	56550	12542	625	521	46	109	945	33997	6097	27900	4.2128	1.5353	15544	2.1913	0.17581093	0.131	0.0	0.0	0.0	0.17581093	0.0	0.0	0.17933935	0.0	1.0	0.0	1.0	"L"	0.73894227	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	7.2787	50435	19730	514	441	38	115	1514	36553	3090	33463	3.8599	1.3601	12004	2.4307	0.27106488	0.131	0.0	0.0	0.0	0.27106488	0.5227364	0.0	0.08453479	0.0	1.0	1.0	1.0	"L"	0.5409379	1.0
"VA"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	7.33	42657	23647	612	1232	127	207	4818	28446	6985	21461	3.0019	1.1929	10282	2.0752	0.32260573	0.131	0.0	0.0	0.0	0.32260573	0.64800566	0.0	0.24555297	0.0	1.0	1.0	1.0	"L"	1.1999401	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	0	0.8353	7737	117	54	203	5	24	213	2805	1289	1516	3.7723	0.2464	6086	1.8768	0.014006945	0.144	0.0	0.0	0.0	0.014006943	1.0	0.0	0.45953655	0.0	1.0	1.0	0.0	"L"	0.78125757	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	0.8353	7737	117	54	203	5	24	213	2805	1289	1516	3.7723	0.2464	6086	1.8768	0.014006945	0.144	0.0	0.0	0.0	0.014006943	1.0	0.0	0.45953655	0.0	1.0	1.0	0.0	"L"	0.78125757	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.4411	4310	11	35	21	2	10	22	2321	0	2321	4.061	0	13744	2.1866	0.002493766	0.144	0.0	0.0	0.0	0.0024937657	0.72328323	0.0	0.0	0.0	1.0	1.0	0.0	"L"	0.73550695	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	0.8095	7721	79	106	57	6	7	119	3571	1042	2529	4.6299	0.383	6609	1.9668	0.009759111	0.144	0.0	0.0	0.0	0.00975911	0.50924456	0.0	0.29179502	0.0	1.0	1.0	0.0	"L"	0.8751862	0.0
"VT"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	0.8095	7721	79	106	57	6	7	119	3571	1042	2529	4.6299	0.383	6609	1.9668	0.009759111	0.144	0.0	0.0	0.0	0.00975911		0.0	0.29179502	0.0	1.0	0.0	0.0	"L"	0.8751862	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	0.8757	8521	35	73	61	3	12	52	3564	0	3564	4.5966	1.0757	12731	2.0183	0.003996803	0.144	0.0	0.0	0.0	0.0039968025	0.5660848	0.0	0.0	0.0	1.0	1.0	0.0	"L"	0.897065	1.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	0.8757	8521	35	73	61	3	12	52	3564	0	3564	4.5966	1.0757	12731	2.0183	0.003996803	0.144	0.0	0.0	0.0	0.0039968025	0.57570386	0.0	0.0	0.0	1.0	1.0	0.0	"L"	0.897065	1.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	0.3758	3668	12	33	13	0	2	30	1533	13	1520	4.7471	1.733	36029	2.1549	0.003193188	0.144	0.0	0.0	0.0	0.0031931878	1.0	0.0	0.008480105	0.0	1.0	1.0	0.0	"L"	0.81015986	1.0
"VT"	"U"	"D"	"M"	0	0	0	0	1	0	0	1	0	1	4.0421	38884	278	331	381	17	60	470	17022	2344	14678	4.2293	0.6017	11060	2.0023	0.0068776133	0.144	0.0	0.0	0.0	0.0068776133	1.0	0.0	0.13770415	1.0	1.0	1.0	0.0	"U"	0.7911075	0.0
"VT"	"U"	"D"	"F"	0	0	0	0	1	0	0	0	0	1	4.0421	38884	278	331	381	17	60	470	17022	2344	14678	4.2293	0.6017	11060	2.0023	0.0068776133	0.144	0.0	0.0	0.0	0.0068776133	1.0	0.0	0.13770415	1.0	1.0	1.0	0.0	"U"	0.7911075	1.0
"VT"	"L"	"I"	"M"	0	0	0	0	1	0	0	0	0	1	0.3855	3762	22	24	16	0	2	29	1819	0	1819	3.9104	1.7622	14740	1.8256	0.005706874	0.144	0.0	0.0	0.0	0.005706874		0.0	0.0	0.0	1.0	0.0	0.0	"L"	0.65814173	1.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	1	0.4003	3903	19	29	26	0	10	16	1897	192	1705	3.8304	3.5633	18706	1.7775	0.00474644	0.144	0.0	0.0	0.0	0.0047464403	1.0	0.0	0.10121244	0.0	1.0	1.0	0.0	"L"	1.1297623	1.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	0	0.3806	3729	14	10	16	0	1	36	1585	431	1154	4.5111	0	0	2.2077	0.003678403	0.144	0.0	0.0	0.0	0.0036784026	1.0	0.0	0.2719243	0.0	1.0	1.0	0.0	"L"	1.0389994	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.4217	4064	20	18	19	0	13	83	2456	0	2456	4.7196	0.56	18865	3.1103	0.004742708	0.144	0.0	0.0	0.0	0.004742708	0.50101835	0.0	0.0	0.0	1.0	1.0	0.0	"L"	0.90647614	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	0	0.3746	3662	14	18	23	3	0	26	2006	0	2006	4.0728	1.1908	8243	2.2414	0.00373732	0.144	0.0	0.0	0.0	0.0037373197	0.547806	0.0	0.0	0.0	1.0	1.0	0.0	"L"	0.9092771	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.8023	7684	83	54	89	1	15	97	3026	1843	1183	3.7098	2.7509	12771	1.8181	0.010345256	0.144	0.0	0.0	0.0	0.010345258	1.0	0.0	0.60905486	0.0	1.0	1.0	0.0	"L"	1.0965829	0.0
"VT"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	0.8023	7684	83	54	89	1	15	97	3026	1843	1183	3.7098	2.7509	12771	1.8181	0.010345256	0.144	0.0	0.0	0.0	0.010345258	0.0	0.0	0.60905486	0.0	1.0	0.0	0.0	"L"	1.0965829	0.0
"VT"	"L"	"R"	"F"	0	0	0	0	1	0	0	1	0	0	0.4118	4045	10	19	15	0	9	20	2612	0	2612	4.4702	2.538	7200	2.704	0.002428363	0.144	0.0	0.0	0.0	0.0024283633		0.0	0.0	0.0	1.0	0.0	0.0	"L"	0.82398635	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.7696	7431	42	21	110	4	13	75	3036	1393	1643	6.1467	8	40014	2.9508	0.00545738	0.144	0.0	0.0	0.0	0.0054573803	0.5345223	0.0	0.4588274	0.0	1.0	1.0	0.0	"L"	1.085792	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	0.7696	7431	42	21	110	4	13	75	3036	1393	1643	6.1467	8	40014	2.9508	0.00545738	0.144	0.0	0.0	0.0	0.0054573803	0.5754125	0.0	0.4588274	0.0	1.0	1.0	0.0	"L"	1.085792	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	0.4129	4029	9	19	24	1	5	42	1528	0	1528	5.775	0	6016	2.602	0.002179705	0.144	0.0	0.0	0.0	0.0021797046	0.5843007	0.0	0.0	0.0	1.0	1.0	0.0	"L"	1.0548482	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.9037	8777	56	49	55	4	11	85	3274	904	2370	6.2984	1.7622	22013	2.5765	0.0061967466	0.144	0.0	0.0	0.0	0.0061967466	0.6496777	0.0	0.27611485	0.0	1.0	1.0	0.0	"L"	1.102693	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.9037	8777	56	49	55	4	11	85	3274	904	2370	6.2984	1.7622	22013	2.5765	0.0061967466	0.144	0.0	0.0	0.0	0.0061967466	0.6646741	0.0	0.27611485	0.0	1.0	1.0	0.0	"L"	1.102693	0.0
"VT"	"L"	"R"	"M"	0	0	0	0	1	0	0	1	0	0	0.8249	8034	24	69	46	2	15	59	2908	1401	1507	5.0192	0.2014	20288	1.9538	0.002909444	0.144	0.0	0.0	0.0	0.0029094436	0.38847065	0.0	0.48177442	0.0	1.0	0.0	0.0	"L"	1.2117583	0.0
"VT"	"L"	"R"	"M"	0	0	0	0	1	0	0	0	0	0	0.8249	8034	24	69	46	2	15	59	2908	1401	1507	5.0192	0.2014	20288	1.9538	0.002909444	0.144	0.0	0.0	0.0	0.0029094436	0.49022803	0.0	0.48177442	0.0	1.0	0.0	0.0	"L"	1.2117583	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	1	0	0	0.8326	7469	187	94	419	8	39	110	3691	3691	0	3.0938	1.8335	17325	1.6881	0.022459768	0.144	0.0	0.0	0.0	0.022459764	0.630465	0.0	1.0	0.0	1.0	1.0	0.0	"L"	1.1135018	0.0
"VT"	"L"	"D"	"M"	0	0	0	0	1	0	0	0	0	0	0.8326	7469	187	94	419	8	39	110	3691	3691	0	3.0938	1.8335	17325	1.6881	0.022459768	0.144	0.0	0.0	0.0	0.022459764	0.6547812	0.0	1.0	0.0	1.0	1.0	0.0	"L"	1.1135018	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	1	0	0	0.3756	3469	22	9	203	0	9	44	1512	1233	279	6.7173	0	20768	3.011	0.005857295	0.144	0.0	0.0	0.0	0.005857295	0.59236085	0.0	0.8154762	0.0	1.0	1.0	0.0	"L"	1.0738304	0.0
"VT"	"L"	"D"	"F"	0	0	0	0	1	0	0	0	0	0	0.391	3793	21	10	53	4	5	24	1594	1125	469	6.1174	0.3919	8254	3.3448	0.005370844	0.144	0.0	0.0	0.0	0.005370844	0.5854753	0.0	0.7057716	0.0	1.0	1.0	0.0	"L"	1.0534576	0.0
"VT"	"L"	"R"	"F"	0	0	0	0	1	0	0	0	0	1	0.8108	7630	118	49	235	4	22	50	2971	2786	185	6.0768	1.4498	21874	2.7486	0.014553528	0.144	0.0	0.0	0.0	0.014553527	0.0	0.0	0.9377314	0.0	1.0	0.0	0.0	"L"	1.1230872	1.0
